event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1162744,true,1997-02-20 18:50:00.000,-62.122,-31.137,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162745,true,1997-02-23 18:15:00.000,-61.273,-31.672,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162746,true,1997-02-23 21:57:00.000,-61.316,-31.734,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162747,true,1997-02-23 23:40:00.000,-61.303,-31.726,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162748,true,1997-02-26 22:32:00.000,-63.789,-33.076,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162749,true,1997-02-27 00:11:00.000,-63.8,-33.081,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162750,true,1997-03-01 23:08:00.000,-63.828,-35.233,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162751,true,1997-03-02 00:43:00.000,-63.953,-35.247,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162752,true,1997-03-02 04:36:00.000,-64.059,-35.195,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162753,true,1997-03-05 01:19:00.000,-64.028,-35.155,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162754,true,1997-03-05 05:41:00.000,-64.042,-35.14,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162755,true,1997-03-05 07:25:00.000,-63.979,-35.15,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162756,true,1997-03-08 06:46:00.000,-63.766,-35.043,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162757,true,1997-03-08 08:14:00.000,-63.786,-35.058,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162758,true,1997-03-08 09:55:00.000,-63.775,-35.039,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162759,true,1997-03-11 06:16:00.000,-63.987,-34.242,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162760,true,1997-03-11 08:52:00.000,-64.025,-34.243,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162761,true,1997-03-11 10:30:00.000,-64.116,-34.213,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162762,true,1997-03-11 12:08:00.000,-63.889,-34.3,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162763,true,1997-03-14 09:24:00.000,-63.766,-33.609,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162764,true,1997-03-14 11:02:00.000,-63.758,-33.599,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162765,true,1997-03-17 11:34:00.000,-63.929,-34.029,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162766,true,1997-03-20 18:43:00.000,-63.942,-33.487,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162767,true,1997-03-27 00:01:00.000,-62.854,-19.998,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1162768,true,1997-03-29 23:02:00.000,-67.434,-12.011,"argos-doppler-shift","Buteo swainsoni","#204653","SW10","Swainson's Hawks"
1163802,true,1996-09-21 00:00:00.000,-109.78,32.06,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163803,true,1996-09-23 02:49:00.000,-109.795,32.052,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163804,true,1996-09-24 14:47:00.000,-109.781,32.054,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163805,true,1996-09-24 21:05:00.000,-109.838,32.037,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163806,true,1996-09-26 01:40:00.000,-109.91,32.025,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163807,true,1996-09-26 03:24:00.000,-109.762,32.015,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163808,true,1996-09-27 13:41:00.000,-109.769,32.033,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163809,true,1996-09-27 15:20:00.000,-109.795,32.034,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163810,true,1996-09-29 00:40:00.000,-109.792,32.021,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163811,true,1996-09-29 02:16:00.000,-109.522,31.976,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163812,true,1996-10-03 14:50:00.000,-109.622,32.062,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163813,true,1996-10-05 00:06:00.000,-109.57,32.064,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163814,true,1996-10-06 09:13:00.000,-109.672,32.042,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163815,true,1996-10-06 10:53:00.000,-109.657,31.918,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163816,true,1996-10-06 13:42:00.000,-109.783,32.037,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163817,true,1996-10-06 15:26:00.000,-109.775,32.044,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163818,true,1996-10-07 20:22:00.000,-109.409,31.344,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163819,true,1996-10-08 00:40:00.000,-109.489,31.434,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163820,true,1996-10-08 02:19:00.000,-109.511,31.422,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163821,true,1996-10-09 08:44:00.000,-108.511,31.036,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163822,true,1996-10-09 10:19:00.000,-108.454,31.03,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163823,true,1996-10-10 19:48:00.000,-107.2,30.229,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163824,true,1996-10-10 23:37:00.000,-106.821,30.588,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163825,true,1996-10-11 01:12:00.000,-107.7,30.239,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163826,true,1996-10-12 09:47:00.000,-107.756,30.117,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163827,true,1996-10-13 20:56:00.000,-107.746,30.062,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163828,true,1996-10-14 00:09:00.000,-107.825,30.156,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163829,true,1996-10-15 10:53:00.000,-108.505,29.022,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163830,true,1996-10-16 20:26:00.000,-106.418,28.963,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163831,true,1996-10-16 22:05:00.000,-106.477,29.058,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163832,true,1996-10-18 08:43:00.000,-106.212,27.953,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163833,true,1996-10-18 10:25:00.000,-106.241,27.964,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163834,true,1996-10-19 14:05:00.000,-105.935,27.203,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163835,true,1996-10-19 15:41:00.000,-105.534,27.037,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163836,true,1996-10-19 21:31:00.000,-104.686,26.303,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163837,true,1996-10-21 08:08:00.000,-99.625,25.075,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163838,true,1996-10-22 12:55:00.000,-98.951,23.508,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163839,true,1996-10-22 14:35:00.000,-98.904,22.604,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163840,true,1996-10-24 01:26:00.000,-97.256,20.304,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163841,true,1996-10-25 13:33:00.000,-96.093,18.698,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163842,true,1996-10-25 15:12:00.000,-96.104,18.894,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163843,true,1996-10-27 01:57:00.000,-93.61,15.979,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163844,true,1996-10-28 12:26:00.000,-91.221,14.211,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163845,true,1996-10-28 14:10:00.000,-91.202,14.334,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163846,true,1996-10-29 21:19:00.000,-87.294,13.735,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163847,true,1996-10-30 00:51:00.000,-87.591,13.572,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163848,true,1996-11-01 19:03:00.000,-84.048,10.179,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163849,true,1996-11-01 20:43:00.000,-84.224,10.588,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163850,true,1996-11-01 23:42:00.000,-83.441,10.212,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163851,true,1996-11-02 01:27:00.000,-83.043,11.153,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163852,true,1996-11-03 11:56:00.000,-81.288,8.625,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163853,true,1996-11-04 18:29:00.000,-79.878,8.976,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163854,true,1996-11-04 20:11:00.000,-79.76,8.806,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163855,true,1996-11-05 00:20:00.000,-79.84,8.862,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163856,true,1996-11-07 17:57:00.000,-77.27,8.455,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163857,true,1996-11-07 19:36:00.000,-77.326,8.246,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163858,true,1996-11-09 06:26:00.000,-76.807,7.504,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163859,true,1996-11-09 08:09:00.000,-76.837,6.619,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163860,true,1996-11-10 17:23:00.000,-74.14,7.697,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163861,true,1996-11-13 18:29:00.000,-75.185,2.767,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163862,true,1996-11-14 23:58:00.000,-74.599,0.419,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163863,true,1996-11-21 06:00:00.000,-72.538,-6.904,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163864,true,1996-11-21 07:42:00.000,-72.561,-6.908,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163865,true,1996-11-21 10:28:00.000,-72.581,-6.927,"argos-doppler-shift","Buteo swainsoni","#204655","SW11","Swainson's Hawks"
1163184,true,1996-09-23 00:00:00.000,-109.7,32.01,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163185,true,1996-09-24 02:23:00.000,-109.714,32.052,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163186,true,1996-09-25 11:13:00.000,-109.714,32.082,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163187,true,1996-09-27 01:18:00.000,-109.673,32.142,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163188,true,1996-09-27 03:03:00.000,-109.679,32.064,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163189,true,1996-09-28 09:00:00.000,-109.799,32.091,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163190,true,1996-09-28 10:39:00.000,-109.624,31.991,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163191,true,1996-09-28 13:17:00.000,-109.846,31.988,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163192,true,1996-10-02 21:19:00.000,-109.789,32.041,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163193,true,1996-10-04 02:07:00.000,-109.725,32.039,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163194,true,1996-10-07 01:01:00.000,-109.69,32.059,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163195,true,1996-10-08 10:30:00.000,-109.731,32.031,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163196,true,1996-10-08 16:22:00.000,-109.795,32.118,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163197,true,1996-10-09 19:57:00.000,-106.119,29.806,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163198,true,1996-10-09 21:42:00.000,-106.373,28.506,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163199,true,1996-10-10 01:33:00.000,-105.905,29.012,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163200,true,1996-10-10 03:14:00.000,-105.529,28.535,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163201,true,1996-10-11 08:15:00.000,-105.44,27.948,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163202,true,1996-10-11 13:36:00.000,-105.42,27.942,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163203,true,1996-10-12 19:28:00.000,-104.733,27.032,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163204,true,1996-10-12 21:03:00.000,-105.189,26.409,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163205,true,1996-10-14 09:27:00.000,-102.314,24.495,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163206,true,1996-10-15 13:51:00.000,-100.077,22.982,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163207,true,1996-10-15 20:33:00.000,-98.323,21.886,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163208,true,1996-10-17 00:39:00.000,-97.425,20.145,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163209,true,1996-10-18 14:22:00.000,-95.719,18.197,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163210,true,1996-10-19 21:27:00.000,-92.379,14.931,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163211,true,1996-10-20 01:13:00.000,-91.785,14.461,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163212,true,1996-10-21 13:18:00.000,-90.367,14.233,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163213,true,1996-10-22 19:14:00.000,-87.345,13.012,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163214,true,1996-10-22 20:52:00.000,-86.345,12.588,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163215,true,1996-10-23 00:09:00.000,-86.495,12.739,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163216,true,1996-10-24 09:23:00.000,-85.431,12.16,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163217,true,1996-10-25 20:22:00.000,-84.576,11.126,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163218,true,1996-10-29 23:14:00.000,-82.445,8.676,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163219,true,1996-10-30 00:48:00.000,-81.943,8.865,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163220,true,1996-10-31 08:00:00.000,-81.469,10.335,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163221,true,1996-11-01 20:42:00.000,-76.598,7.432,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163222,true,1996-11-04 18:30:00.000,-74.895,4.15,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163223,true,1996-11-04 20:10:00.000,-74.815,3.498,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163224,true,1996-11-07 17:56:00.000,-73.15,-2.28,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163225,true,1996-11-08 22:47:00.000,-71.661,-3.317,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163226,true,1996-11-09 00:27:00.000,-71.654,-3.301,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163227,true,1996-11-10 11:07:00.000,-71.294,-4.841,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163228,true,1996-11-13 10:02:00.000,-70.129,-7.665,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163229,true,1996-11-13 11:41:00.000,-70.151,-7.689,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163230,true,1996-11-19 09:33:00.000,-62.469,-18.689,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163231,true,1996-11-25 17:50:00.000,-64.003,-34.366,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163232,true,1996-12-01 18:25:00.000,-63.48,-36.322,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163233,true,1996-12-01 20:05:00.000,-63.318,-36.299,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163234,true,1996-12-07 19:01:00.000,-64.34,-34.458,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163235,true,1996-12-07 22:05:00.000,-64.518,-34.406,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163236,true,1996-12-07 23:45:00.000,-64.572,-34.437,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163237,true,1996-12-13 23:15:00.000,-64.93,-34.435,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163238,true,1996-12-14 05:19:00.000,-65.243,-34.403,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163239,true,1996-12-20 05:55:00.000,-65.038,-34.323,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163240,true,1996-12-20 09:59:00.000,-65.152,-34.339,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163241,true,1996-12-26 09:29:00.000,-63.583,-35.823,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163242,true,1996-12-26 11:06:00.000,-63.281,-35.878,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163243,true,1997-01-01 10:39:00.000,-63.779,-35.894,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163244,true,1997-01-07 20:04:00.000,-63.834,-35.977,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163245,true,1997-01-13 17:17:00.000,-63.679,-36.378,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163246,true,1997-01-13 18:59:00.000,-63.185,-36.422,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
1163247,true,1997-01-13 21:52:00.000,-63.198,-36.531,"argos-doppler-shift","Buteo swainsoni","#204657","SW12","Swainson's Hawks"
